66252419	3679	6013	-1	4b05879ef964a520cd9c22e3	Pub	35.6467	139.71152	2012-04-04T03:30:58.000+09:00
437220403	73	20	-1	4f568309e4b071452e447afe	Housing Development	35.656082	139.73404	2012-04-04T04:18:23.000+09:00
40426734	250	866	-1	4e088432aeb74c39911688a1	Sake Bar	35.694267	139.78256	2012-04-04T04:25:02.000+09:00
297399535	216	293	-1	4c21de7c9a67a593f285db87	Convenience Store	35.578777	139.73407	2012-04-04T05:55:16.000+09:00
96305166	3279	3578	-1	4f534895e4b006151584808a	Restaurant	35.627213	139.71432	2012-04-04T06:50:15.000+09:00
305717418	746	362	-1	4bddef4ce75c0f472e33c603	Theme Park	35.63548	139.87952	2012-04-04T07:04:06.000+09:00
87658956	745	489	-1	4b7ac6ecf964a520413c2fe3	River	35.703884	139.79582	2012-04-04T07:12:34.000+09:00
96305166	3279	3578	-1	4f534895e4b006151584808a	Restaurant	35.627213	139.71432	2012-04-04T07:26:33.000+09:00
83096572	54	97	-1	4b6f881bf964a5209cf42ce3	Park	35.686558	139.67162	2012-04-04T07:30:28.000+09:00
20341841	90	161	-1	4b76e29df964a5202a672ee3	Hotel	35.70061	139.75682	2012-04-04T07:33:00.000+09:00
297410575	263	267	-1	4b78815ef964a520c9d22ee3	Subway	35.690556	139.70593	2012-04-04T07:44:43.000+09:00
297410575	263	267	-1	4b269340f964a520c27d24e3	Subway	35.678154	139.70569	2012-04-04T07:47:13.000+09:00
297410575	263	267	-1	4b6fef86f964a5209a002de3	Subway	35.66863	139.7049	2012-04-04T07:49:17.000+09:00
480136798	27	9	-1	4b67a79df964a520ac592be3	Office	35.67867	139.78706	2012-04-04T07:49:35.000+09:00
297410575	263	267	-1	4b751862f964a520c9fd2de3	Subway	35.65943	139.70056	2012-04-04T07:53:54.000+09:00
480136798	27	9	-1	4b54e217f964a52040d127e3	Bridge	35.676266	139.78766	2012-04-04T07:54:24.000+09:00
62539780	574	606	-1	4b305b8af964a52022f924e3	Subway	35.674973	139.77708	2012-04-04T07:57:58.000+09:00
480136798	27	9	-1	4b5fce8df964a52072cd29e3	University	35.667217	139.79285	2012-04-04T08:05:18.000+09:00
480136798	27	9	-1	4ba9acfef964a520e9333ae3	Hospital	35.666275	139.79535	2012-04-04T08:10:44.000+09:00
192275877	228	113	-1	4b9312ccf964a520213334e3	Train	35.680645	139.76636	2012-04-04T08:11:15.000+09:00
63587016	224	404	-1	4b52b325f964a520448627e3	Subway	35.665874	139.89305	2012-04-04T08:11:55.000+09:00
16176211	604	1266	-1	4d9eeb6836818cfa751dfe00	Sandwich Place	35.668934	139.76819	2012-04-04T08:15:37.000+09:00
16176211	604	1266	-1	4bef4d2fb0b376b030d8dab3	Convenience Store	35.66834	139.76675	2012-04-04T08:16:14.000+09:00
70040868	211	178	-1	4bea4a646295c9b68a4d8608	Bridge	35.690533	139.75595	2012-04-04T08:16:38.000+09:00
84535030	463	515	-1	4b5b1051f964a5209de128e3	Bridge	35.66225	139.7749	2012-04-04T08:18:19.000+09:00
176081290	614	675	-1	4bb53d352ea195216e3baa2f	Bridge	35.536766	139.70288	2012-04-04T08:20:05.000+09:00
46104096	298	139	-1	4b56ee34f964a520a51f28e3	Resort	35.636227	139.88368	2012-04-04T08:25:26.000+09:00
46104096	298	139	-1	4f63651fe4b02ac2c405c09d	Residential Building (Apartment / Condo)	35.636456	139.87895	2012-04-04T08:28:36.000+09:00
176081290	614	675	-1	4e9c2ac1d3e3697fc07e5cd5	Platform	35.531166	139.69632	2012-04-04T08:29:22.000+09:00
53416534	258	228	-1	4d0b679127f8a35dd3b42b13	Airport Terminal	35.544746	139.76855	2012-04-04T08:30:35.000+09:00
196581284	108	277	-1	4d9e94082064ba7a71d63f4d	Subway	35.69747	139.68286	2012-04-04T08:38:56.000+09:00
31117270	265	176	-1	4b558892f964a520b9e627e3	Event Space	35.660294	139.72928	2012-04-04T08:42:07.000+09:00
56693895	285	226	-1	4b778e3ef964a5205ea12ee3	Coffee Shop	35.688866	139.70242	2012-04-04T08:45:50.000+09:00
132775666	149	54	-1	4ed6f63177c86e4f2afdfa45	Office	35.69697	139.78836	2012-04-04T08:45:51.000+09:00
83096572	54	97	-1	4baed581f964a520c2db3be3	Park	35.5596	139.7211	2012-04-04T08:46:59.000+09:00
15275318	637	525	-1	4bebcfccb3352d7f53db56d2	Fast Food Restaurant	35.553825	139.64627	2012-04-04T08:47:04.000+09:00
359342576	65	150	-1	4b2acea4f964a52007b024e3	Bakery	35.691032	139.6995	2012-04-04T08:47:45.000+09:00
63587016	224	404	-1	4e803e748b81c2429f765622	Event Space	35.681686	139.76465	2012-04-04T08:47:53.000+09:00
56693895	285	226	-1	4c564e8bd12a20a1f05464bd	Bank	35.688564	139.70226	2012-04-04T08:50:11.000+09:00
5178251	198	681	-1	4b7e1ecef964a52071e32fe3	Coffee Shop	35.580944	139.64151	2012-04-04T08:52:10.000+09:00
121318309	449	518	-1	4ec9e7bfcc21b428e5e3e370	Building	35.52745	139.70094	2012-04-04T08:53:20.000+09:00
95437310	88	77	-1	4b7dd1f7f964a520ced62fe3	Hospital	35.678078	139.56776	2012-04-04T08:53:56.000+09:00
43665231	43	49	-1	4b661470f964a52083122be3	Coffee Shop	35.69528	139.69872	2012-04-04T08:57:17.000+09:00
110602228	506	640	-1	4b79d05df964a520d7132fe3	Hospital	35.6636	139.75125	2012-04-04T08:58:22.000+09:00
46104096	298	140	-1	4b59ebdaf964a52002a128e3	Theme Park	35.632812	139.88031	2012-04-04T08:59:29.000+09:00
200882108	12	13	-1	4c103a4781e976b042e50eeb	Food & Drink Shop	35.654686	139.75731	2012-04-04T09:02:01.000+09:00
117240306	17	14	-1	4db37d100437fa536a16c4f3	Park	35.560543	139.5734	2012-04-04T09:02:45.000+09:00
200882108	12	13	-1	4cf6d57971538cfa38c8b72e	Hiking Trail	35.65333	139.75722	2012-04-04T09:02:46.000+09:00
60887750	882	482	-1	4b0587a6f964a520529e22e3	Mall	35.66051	139.72922	2012-04-04T09:04:32.000+09:00
142137354	737	661	-1	4b52ff05f964a5202b8c27e3	Subway	35.679836	139.78006	2012-04-04T09:04:36.000+09:00
103753608	170	220	-1	4b76248cf964a520ac3f2ee3	Historic Site	35.683636	139.76155	2012-04-04T09:05:33.000+09:00
194383240	221	203	-1	4ce4f953b43737046644f6ce	Subway	35.684742	139.77444	2012-04-04T09:08:02.000+09:00
46104096	298	140	-1	4bc95d32511f952118b3adc7	Mall	35.63414	139.87952	2012-04-04T09:09:09.000+09:00
103753608	170	220	-1	4b7f961bf964a5208c3530e3	Garden	35.68334	139.76056	2012-04-04T09:09:43.000+09:00
103753608	170	221	-1	4cb0af673f0676b0a826fc0c	Historic Site	35.683792	139.75931	2012-04-04T09:11:33.000+09:00
103753608	170	221	-1	4b7c17c1f964a520787c2fe3	Historic Site	35.684032	139.75856	2012-04-04T09:16:13.000+09:00
117240306	17	14	-1	4b6cdafff964a52068592ce3	Park	35.5551	139.5861	2012-04-04T09:17:08.000+09:00
117240306	17	14	-1	4e76f313d1643f93b29702af	Other Great Outdoors	35.554893	139.58641	2012-04-04T09:20:14.000+09:00
171111600	232	197	-1	4b380ad7f964a520bc4a25e3	Subway	35.665115	139.71246	2012-04-04T09:20:26.000+09:00
172744063	414	592	-1	4b57f3ddf964a520224728e3	University	35.682938	139.73222	2012-04-04T09:23:36.000+09:00
240431925	422	469	-1	4b6c0623f964a5202d202ce3	Train	35.628407	139.73854	2012-04-04T09:23:57.000+09:00
240431925	422	469	-1	4b58d3aaf964a5203f6d28e3	Bus Station	35.628937	139.7375	2012-04-04T09:25:09.000+09:00
276030891	112	102	-1	4b5ed34ef964a520ff9929e3	Airport Terminal	35.55138	139.7884	2012-04-04T09:26:58.000+09:00
295707954	231	209	-1	4b7615a8f964a5209f3b2ee3	University	35.561356	139.57509	2012-04-04T09:32:08.000+09:00
165374863	301	326	-1	4ba6c4ebf964a520936e39e3	Light Rail	35.54917	139.78479	2012-04-04T09:32:26.000+09:00
240431925	422	469	-1	4b627e83f964a52097492ae3	Bus Line	35.624977	139.73079	2012-04-04T09:32:46.000+09:00
103753608	170	221	-1	4b7a93d0f964a520fb312fe3	Historic Site	35.678585	139.75366	2012-04-04T09:36:22.000+09:00
348909536	39	53	-1	4b6a24fbf964a52015ca2be3	Coffee Shop	35.625507	139.72597	2012-04-04T09:37:35.000+09:00
182821195	208	190	-1	4c07820db4aa0f4751ac6562	Mall	35.657726	139.70015	2012-04-04T09:38:48.000+09:00
15939022	590	701	-1	4c59140f67ac0f473f77034c	Coffee Shop	35.712082	139.76524	2012-04-04T09:39:09.000+09:00
348909536	39	53	-1	4b5d65ccf964a520cb5b29e3	Gym	35.62533	139.72533	2012-04-04T09:39:49.000+09:00
186076914	174	157	-1	4b5ed39cf964a520079a29e3	Airport Terminal	35.54896	139.7846	2012-04-04T09:40:55.000+09:00
93764142	943	1467	-1	4be4fc2b2468c9281f9dff42	Automotive Shop	35.547756	139.60246	2012-04-04T09:41:53.000+09:00
103753608	170	221	-1	4b7bee49f964a5205c742fe3	Historic Site	35.68375	139.7456	2012-04-04T09:48:20.000+09:00
95423751	658	751	-1	4d36e45b4f36a1436f063e27	College Academic Building	35.684692	139.73058	2012-04-04T09:55:23.000+09:00
159085586	54	11	-1	4b6d582ef964a520fd712ce3	Movie Theater	35.654575	139.79242	2012-04-04T10:02:20.000+09:00
37405470	374	1194	-1	4b53ef1bf964a520f5ae27e3	Fast Food Restaurant	35.658733	139.68304	2012-04-04T10:03:46.000+09:00
103753608	170	221	-1	4b812faff964a520c09930e3	Monument / Landmark	35.702393	139.75047	2012-04-04T10:06:21.000+09:00
47488039	311	323	-1	4b60ea7ef964a5203f012ae3	Fast Food Restaurant	35.66114	139.66774	2012-04-04T10:09:11.000+09:00
56123341	1368	1379	-1	4be11c720f03a593a78f18b4	Yoga Studio	35.69091	139.70195	2012-04-04T10:11:39.000+09:00
93764142	943	1467	-1	4d4bcbbf7a45721e9375bd54	Road	35.539577	139.66324	2012-04-04T10:12:02.000+09:00
210161368	115	53	-1	4b56b9ecf964a520a51928e3	Light Rail	35.6175	139.77936	2012-04-04T10:13:13.000+09:00
293488118	58	43	-1	4b58f714f964a520dd7528e3	Temple	35.656788	139.7482	2012-04-04T10:16:37.000+09:00
103753608	170	221	-1	4b7d736ef964a5202abf2fe3	Historic Site	35.691418	139.73618	2012-04-04T10:22:42.000+09:00
154114566	320	296	-1	4b600a1df964a520efd329e3	Bakery	35.729877	139.71233	2012-04-04T10:22:54.000+09:00
296651449	36	35	-1	4b779323f964a52049a22ee3	Fast Food Restaurant	35.663948	139.69902	2012-04-04T10:24:20.000+09:00
100964083	362	241	-1	4c6736889cb82d7f6d2893d2	Platform	35.628418	139.73987	2012-04-04T10:25:00.000+09:00
293488118	58	43	-1	4b56a5e8f964a5208e1728e3	Monument / Landmark	35.658566	139.74548	2012-04-04T10:34:03.000+09:00
66080035	225	338	-1	4e292cfc45ddfe8f9df97d0f	Bakery	35.696327	139.75772	2012-04-04T10:36:59.000+09:00
93764142	943	1467	-1	4b3c3b13f964a5202d8325e3	Grocery Store	35.522243	139.7323	2012-04-04T10:40:39.000+09:00
176742503	84	33	-1	4bb18845f964a5206a983ce3	Fast Food Restaurant	35.6597	139.70381	2012-04-04T10:43:19.000+09:00
57947530	203	273	-1	4b4d220ff964a52022cc26e3	Coffee Shop	35.655483	139.7038	2012-04-04T10:45:40.000+09:00
89743942	202	286	-1	4b8ef710f964a5209c4133e3	Subway	35.65491	139.7962	2012-04-04T10:47:26.000+09:00
110168974	714	517	-1	4bd14e19a8b3a593a898655f	Building	35.628906	139.74077	2012-04-04T10:47:35.000+09:00
440629814	133	57	-1	4b558749f964a52096e627e3	Fast Food Restaurant	35.744804	139.60641	2012-04-04T10:50:17.000+09:00
89743942	202	286	-1	4b7b91dbf964a52089672fe3	Subway	35.67435	139.76704	2012-04-04T10:53:42.000+09:00
105451094	1090	1153	-1	4b8f6933f964a520c85333e3	Subway	35.646034	139.827	2012-04-04T11:00:54.000+09:00
319525428	513	375	-1	4ee5b718991194490236c366	Building	35.69969	139.76227	2012-04-04T11:03:48.000+09:00
98667657	276	428	-1	4b56c7e3f964a5200f1b28e3	Indie Theater	35.703735	139.58327	2012-04-04T11:04:08.000+09:00
146049882	859	667	-1	4ef43d7599111bd0a9366c7f	Salon / Barbershop	35.650673	139.7012	2012-04-04T11:05:24.000+09:00
36329577	176	94	-1	4bd6a5a8cfa7b713eddf27da	Bank	35.640938	139.59863	2012-04-04T11:08:33.000+09:00
293488118	58	43	-1	4b57cb7cf964a5208b4128e3	Fish Market	35.665157	139.7698	2012-04-04T11:09:58.000+09:00
210094361	186	331	-1	4e3c39aed164b529119c3f4a	Music School	35.71439	139.70233	2012-04-04T11:12:02.000+09:00
146029320	145	99	-1	4b384139f964a520334d25e3	Coffee Shop	35.655605	139.73595	2012-04-04T11:18:01.000+09:00
105451094	1090	1153	-1	4b7e9bbbf964a5202df52fe3	Subway	35.674236	139.75908	2012-04-04T11:22:20.000+09:00
47552007	1454	776	-1	4b5c3414f964a520382729e3	Bookstore	35.672165	139.47987	2012-04-04T11:22:22.000+09:00
181400882	155	165	-1	4f7bb13ce4b03d7e4e656db8	Office	35.694096	139.70987	2012-04-04T11:26:10.000+09:00
154111023	100	28	-1	4b57f3ddf964a520224728e3	University	35.682938	139.73222	2012-04-04T11:27:11.000+09:00
280426738	8	12	-1	4b5e95e4f964a5203a9329e3	Building	35.66467	139.76018	2012-04-04T11:36:41.000+09:00
105451094	1090	1153	-1	4b568d9ef964a520f61428e3	Mall	35.672863	139.73605	2012-04-04T11:38:29.000+09:00
154111023	100	28	-1	4ea100b16da1455cabc1b007	College Classroom	35.683784	139.73172	2012-04-04T11:40:31.000+09:00
134811533	114	217	-1	4bde625d0ee3a5937bdf30b0	Light Rail	35.75265	139.73708	2012-04-04T11:48:18.000+09:00
103804062	265	303	-1	4ce9c12c75c62c0f8abbe757	Italian Restaurant	35.686813	139.77364	2012-04-04T11:48:31.000+09:00
126912246	1153	537	-1	4bf32de098ac0f47a4a062a8	University	35.714783	139.7609	2012-04-04T11:49:58.000+09:00
53687703	254	273	-1	4b55d735f964a52055f227e3	Multiplex	35.692688	139.70366	2012-04-04T11:50:05.000+09:00
126673164	393	491	-1	4b720bddf964a520f06b2de3	College Administrative Building	35.60443	139.68385	2012-04-04T11:50:15.000+09:00
6178422	276	322	-1	4f2a6ff6e4b09f128674ca6a	Italian Restaurant	35.65355	139.70514	2012-04-04T11:51:06.000+09:00
20743979	191	120	-1	4b9a4e3bf964a52011ab35e3	Convenience Store	35.67697	139.78595	2012-04-04T11:51:49.000+09:00
440629814	133	57	-1	4ee6b3a2991194490328f3b8	Coworking Space	35.67986	139.63635	2012-04-04T11:59:37.000+09:00
440629814	133	57	-1	4b8df2d8f964a520311433e3	Grocery Store	35.679253	139.63724	2012-04-04T12:00:13.000+09:00
43665231	43	49	-1	4b760745f964a520ab372ee3	Platform	35.681374	139.76778	2012-04-04T12:00:27.000+09:00
42174337	133	90	-1	4bcc5aa468f976b0996a6283	Park	35.669758	139.83319	2012-04-04T12:03:37.000+09:00
91434847	912	1468	-1	4b9b3b0df964a5203afb35e3	Wine Shop	35.682095	139.62633	2012-04-04T12:05:11.000+09:00
369564733	282	288	-1	4b667aedf964a5203f222be3	Restaurant	35.678726	139.7772	2012-04-04T12:06:45.000+09:00
201783433	909	527	-1	4cb7ab547148f04d6747caab	Neighborhood	35.655567	139.7366	2012-04-04T12:08:06.000+09:00
37405470	374	1194	-1	4b541c27f964a52080b227e3	University	35.713894	139.7613	2012-04-04T12:08:48.000+09:00
129879627	77	79	-1	4b63662ef964a5200c772ae3	Fast Food Restaurant	35.633045	139.66107	2012-04-04T12:09:36.000+09:00
15878646	285	151	-1	4b05879af964a520ad9b22e3	Hotel	35.697456	139.75002	2012-04-04T12:12:09.000+09:00
126912246	1153	537	-1	4dd1ea24d4c0febf0fda99df	Ramen /  Noodle House	35.715973	139.7585	2012-04-04T12:13:39.000+09:00
102333050	76	58	-1	4bde411b6198c9b6ae8c13ff	Beer Garden	35.672535	139.76538	2012-04-04T12:16:35.000+09:00
88668423	303	326	-1	4f0d037ae4b045a5c2c84e5a	Chinese Restaurant	35.696762	139.78627	2012-04-04T12:17:10.000+09:00
18372912	170	461	-1	4dc3776181dc98a7f10aee49	French Restaurant	35.669865	139.74692	2012-04-04T12:17:38.000+09:00
55137650	327	348	-1	4b57d657f964a520504328e3	Japanese Restaurant	35.65825	139.69368	2012-04-04T12:19:27.000+09:00
166972716	126	134	-1	4b570dbff964a5208e2428e3	Subway	35.692394	139.72287	2012-04-04T12:19:56.000+09:00
47552007	1454	776	-1	4e7febd3722eea96b85b304f	Office	35.67038	139.63077	2012-04-04T12:20:46.000+09:00
103490335	294	1123	-1	4b470dd4f964a520e02a26e3	Bookstore	35.64659	139.71109	2012-04-04T12:24:24.000+09:00
221240818	146	262	-1	4b55b56af964a520b5ec27e3	Video Store	35.69172	139.70235	2012-04-04T12:25:48.000+09:00
179875438	297	520	-1	4ea8d6a1d5fbfbf82b98384f	Ramen /  Noodle House	35.69882	139.76512	2012-04-04T12:26:39.000+09:00
14943060	138	112	-1	4b74d8e2f964a52009f52de3	Vegetarian / Vegan Restaurant	35.68603	139.69809	2012-04-04T12:27:05.000+09:00
14898291	815	478	-1	4f6ff733e4b0f83967cea8d2	Sandwich Place	35.64687	139.71075	2012-04-04T12:28:02.000+09:00
42649505	796	443	-1	4d00bfd821ea6ea80472439f	Sushi Restaurant	35.665016	139.74326	2012-04-04T12:28:16.000+09:00
293267670	75	70	-1	4b8923e6f964a520f11e32e3	Chinese Restaurant	35.66913	139.71672	2012-04-04T12:31:02.000+09:00
179909382	240	239	-1	4d6e237f30d5b1f70971c242	Bookstore	35.628716	139.73929	2012-04-04T12:33:33.000+09:00
146779015	382	445	-1	4b6cdfa0f964a520c45a2ce3	Indian Restaurant	35.668827	139.65102	2012-04-04T12:35:09.000+09:00
50750789	87	88	-1	4bc99dbf0687ef3b1330dacc	Italian Restaurant	35.64568	139.66975	2012-04-04T12:35:36.000+09:00
